timestamp,episode,openness,conscientiousness,extraversion,agreeableness,neuroticism,stress,satisfaction,social_energy,total_reward
2026-04-10 22:32:50.141,0,0.5,0.5,0.5,0.5,0.5,0.0000,0.0000,0.0000,0.000
2026-04-10 22:32:50.281,1,0.4984646099895018,0.5082591165738766,0.49311970910189973,0.49618794761556423,0.48890456096989393,0.4000,1.0000,0.3500,1.125
2026-04-10 22:32:50.342,2,0.49681179971305234,0.5163607790650425,0.4862778098636961,0.492205693256804,0.4780385521640327,0.1000,1.0000,0.4000,2.298
2026-04-10 22:32:50.385,3,0.49541806242302705,0.5235492561547002,0.4804391872191384,0.4884040343984503,0.4674651455123059,0.2500,0.9500,0.1500,1.590
2026-04-10 22:32:50.418,4,0.493947866181564,0.5305272371628023,0.47471501594790694,0.48447197854842017,0.4571144922188555,0.3000,1.0000,0.4000,5.910
2026-04-10 22:32:50.452,5,0.49240801776712856,0.537401462082294,0.46897574194054753,0.48042494463195456,0.4469985109195565,0.2500,1.0000,0.4000,4.369
2026-04-10 22:32:50.486,6,0.4911520996643962,0.5438661618452403,0.4636269449922525,0.4766365253226728,0.43724711063913996,0.6000,1.0000,0.3000,6.159
2026-04-10 22:32:50.517,7,0.49013542312826164,0.5499834043642007,0.458645547116455,0.47318562257900637,0.42787347490382877,0.6000,0.9000,0.3500,4.601
2026-04-10 22:32:50.550,8,0.489163237321996,0.5558202580930408,0.45405022335897693,0.47011376456588655,0.4188489267309482,0.0500,1.0000,0.1000,5.303
2026-04-10 22:32:50.583,9,0.48823524417964675,0.5614288158150204,0.4497488773031511,0.4673537935054011,0.4101535168124082,0.1000,0.8500,0.1000,5.273
2026-04-10 22:32:50.606,10,0.48734283812298457,0.5668296899633529,0.445746160012302,0.46496179456988856,0.4017964749173464,0.0000,1.0000,0.2500,8.582
2026-04-10 22:32:50.636,11,0.48660306429107025,0.5719706199273458,0.4421123091803726,0.46305415995960664,0.39382101296756683,0.3500,0.9500,0.2500,4.089
2026-04-10 22:32:50.659,12,0.4859929040800146,0.5768717306443072,0.4389270404743451,0.46184672281806877,0.38627931146508226,0.0000,1.0000,0.1500,6.914
2026-04-10 22:32:50.680,13,0.48562134676891155,0.5814747521001227,0.436227748409788,0.4613536157528291,0.37918323316837205,0.3000,1.0000,0.2500,3.900
2026-04-10 22:32:50.700,14,0.4852984853004144,0.5858898414403448,0.43377818442228455,0.4611570750090024,0.3723814698536919,0.0500,1.0000,0.1500,8.923
2026-04-10 22:32:50.722,15,0.48487920647217897,0.5901997156665781,0.43139308196621745,0.46092098074324356,0.36575192847731425,-0.0500,1.0000,0.3500,7.106
2026-04-10 22:32:50.743,16,0.4845211214970191,0.5943203354694985,0.42915488523215267,0.460736533050189,0.35933585798869644,0.6000,0.9500,0.1500,4.885
2026-04-10 22:32:50.763,17,0.4841973832335711,0.5982747978016286,0.42704056146642666,0.46058596947501457,0.3531193508634743,0.3500,1.0000,0.1500,5.963
2026-04-10 22:32:50.784,18,0.48391533542980275,0.6020639232405676,0.4250501284549805,0.46047286781224184,0.3470989324455417,0.3500,1.0000,0.4500,6.033
2026-04-10 22:32:50.811,19,0.48361103632472846,0.6057361393622658,0.4231334755856124,0.4603555631557629,0.3412499127595214,0.1500,1.0000,0.1500,5.588
2026-04-10 22:32:50.830,20,0.48332926136405024,0.6092742930172463,0.42130614772555214,0.46025774418188486,0.33558038221545483,0.3000,1.0000,0.0000,5.844
2026-04-10 22:32:50.853,21,0.48312103014624896,0.6127160433364698,0.4194572222789639,0.459989185397545,0.32998900359638605,0.0500,0.8500,0.3500,4.527
2026-04-10 22:32:50.880,22,0.4829904680831881,0.6160618773478,0.41758940101455866,0.45955965120970543,0.32447624338466036,-0.0500,1.0000,0.3000,4.976
2026-04-10 22:32:50.901,23,0.48303628303720203,0.6192983712944552,0.4156714960604657,0.45889708138614893,0.31900178515498084,0.1500,0.8500,0.1000,5.624
2026-04-10 22:32:50.922,24,0.4831870970501062,0.622430009998916,0.413747775141895,0.4580982715459555,0.31360989370629533,0.1500,1.0000,0.0000,5.234
2026-04-10 22:32:50.943,25,0.48343015104458814,0.6254759756182029,0.4117913173219662,0.457130021863132,0.3082795930728248,0.0000,1.0000,0.3000,3.263
2026-04-10 22:32:50.966,26,0.4838096624027088,0.6284105401667417,0.40983042123057234,0.456021047894239,0.3030204012930382,0.2000,1.0000,0.4000,7.525
2026-04-10 22:32:50.994,27,0.4842648120896639,0.6312364559854642,0.40790888319547625,0.45487360238151797,0.29788108299909005,0.2500,1.0000,0.1500,8.090
2026-04-10 22:32:51.011,28,0.4847727624983792,0.6339904010397128,0.4059745145114605,0.45363455181599277,0.292833283120146,0.0500,0.7500,-0.1000,7.469
2026-04-10 22:32:51.027,29,0.4853113879991954,0.6366724179574308,0.4040401203760351,0.4523152737147545,0.28787622167057825,0.0000,1.0000,0.2500,4.472
2026-04-10 22:32:51.049,30,0.48592990780571904,0.6392471132002353,0.4021481648889079,0.45095724034552953,0.28302532424363347,0.3000,0.9500,0.2000,9.157
2026-04-10 22:32:51.074,31,0.48656663510580805,0.6417495728891703,0.4002748065031481,0.4495610552149104,0.2782792448683628,0.1000,1.0000,0.3000,6.093
2026-04-10 22:32:51.093,32,0.48717498472766846,0.644199454458909,0.39841068247377504,0.44812142716819997,0.27363056841416045,-0.1500,1.0000,0.0500,6.249
2026-04-10 22:32:51.111,33,0.48778985698556815,0.6465650204347686,0.39660095638530174,0.4466918471487009,0.26910157016191577,0.0500,1.0000,0.3500,10.380
2026-04-10 22:32:51.136,34,0.4884124615228194,0.6488618185146683,0.39482477115644965,0.44526915039201076,0.2646909895591794,0.2000,0.8000,-0.0500,4.922
2026-04-10 22:32:51.154,35,0.48903742337681694,0.6510856294827331,0.3930939726033776,0.4438631288522552,0.2603987027392826,0.0000,1.0000,0.1500,6.790
2026-04-10 22:32:51.177,36,0.48967111356747745,0.6532342333245026,0.39140951907458904,0.44246689810094175,0.2562168663957941,0.2500,1.0000,0.5000,3.540
2026-04-10 22:32:51.200,37,0.49030650033521483,0.655315469933129,0.38976641291544556,0.4410875347720868,0.2521473524076108,0.6500,1.0000,0.1500,5.035
2026-04-10 22:32:51.227,38,0.4909486324943564,0.657330682232317,0.38816087978494146,0.4397173985148283,0.2481829925408018,0.2000,0.9500,0.0500,4.721
2026-04-10 22:32:51.247,39,0.4915950741541007,0.6592832070762044,0.38659078500205796,0.438356453057855,0.24432090234152773,-0.0500,0.8500,0.1000,9.152
2026-04-10 22:32:51.260,40,0.4922494214592184,0.6611707211119247,0.38505924639349276,0.4370031549691285,0.24055647558478807,0.1500,1.0000,0.1500,6.808
2026-04-10 22:32:51.274,41,0.49291245357829744,0.6629958667627954,0.3835633915667748,0.43565557366079966,0.23688610480867406,0.3000,1.0000,0.3000,6.563
