timestamp,episode,openness,conscientiousness,extraversion,agreeableness,neuroticism,stress,satisfaction,social_energy,total_reward
2026-04-26 18:45:33.103,0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.000
2026-04-26 18:45:33.244,1,0.0022731769910413237,0.005,-0.0027531288545120935,0.0035789553235572665,-0.008753128854512095,0.0000,1.0000,0.3500,7.146
2026-04-26 18:45:33.314,2,0.007555893966408216,0.009183198852105855,-0.006127417935626357,0.0036200896748464387,-0.01915011965746758,0.0000,1.0000,0.2500,6.515
2026-04-26 18:45:33.359,3,0.010543152280406514,0.014769517217332967,-0.011341725533303895,-3.560061548828386E-4,-0.03064274851790668,0.0000,1.0000,0.2500,6.520
2026-04-26 18:45:33.394,4,0.012939235935480296,0.020446624981248055,-0.016630421621422937,-0.004578298947935185,-0.042072261102282106,0.0000,1.0000,0.2000,6.374
2026-04-26 18:45:33.427,5,0.014946372836052267,0.02616449503033973,-0.02195806452073802,-0.008941418999779686,-0.05340093209782704,0.0000,1.0000,0.4000,7.174
2026-04-26 18:45:33.457,6,0.016927949707447338,0.031689580290635996,-0.02704617707434117,-0.013183765072084332,-0.06455876362357246,0.0000,1.0000,0.2000,9.752
2026-04-26 18:45:33.485,7,0.018734164939831252,0.03709882001686791,-0.03197938645971235,-0.017404246520100544,-0.07557835527361975,0.0000,1.0000,0.3500,9.526
2026-04-26 18:45:33.516,8,0.020453152465733784,0.04238930025718697,-0.03677013947367479,-0.021566664092585078,-0.08644467994451546,0.0000,1.0000,0.2000,9.950
2026-04-26 18:45:33.549,9,0.022054927908208607,0.04757595142045654,-0.04139137186856796,-0.025532506437374432,-0.09708705823165495,0.0000,1.0000,0.3000,8.569
2026-04-26 18:45:33.582,10,0.023580126925704197,0.052665873314741776,-0.04587985832967337,-0.02935933000510148,-0.10753476764892594,0.0000,1.0000,-0.1500,5.200
2026-04-26 18:45:33.605,11,0.025050244041121945,0.05766624635217221,-0.05025974817332449,-0.03307921264933849,-0.11780429214706092,0.0000,1.0000,0.3000,9.963
2026-04-26 18:45:33.633,12,0.02645852837403091,0.06259286650663438,-0.05454929805435895,-0.03669088204250518,-0.1278932530938722,0.0000,1.0000,0.1000,7.711
2026-04-26 18:45:33.658,13,0.027746977459651993,0.06743195761303777,-0.058688252747035624,-0.04010994687884445,-0.13776507230495183,0.0000,1.0000,0.3000,5.219
2026-04-26 18:45:33.682,14,0.028993743678443182,0.0721945471828135,-0.06274434627724433,-0.04344595998356205,-0.14747391014083486,0.0000,1.0000,0.0000,8.242
2026-04-26 18:45:33.705,15,0.0301761446099334,0.07689135640604176,-0.06671764362065262,-0.046673877081516345,-0.15700667287983358,0.0000,1.0000,0.0500,6.364
2026-04-26 18:45:33.763,16,0.031297792153740414,0.0815054767450111,-0.07058430813590347,-0.04978990055176494,-0.16636776592860675,0.0000,1.0000,0.5500,11.171
2026-04-26 18:45:33.790,17,0.03234546232976645,0.08604160076773937,-0.07434169414694149,-0.05277858787488303,-0.17555034081189907,0.0000,1.0000,0.2500,8.057
2026-04-26 18:45:33.813,18,0.03335541570119813,0.09049729348394306,-0.07800946736390248,-0.05568691449579057,-0.18458050923730604,0.0000,1.0000,0.2000,10.838
2026-04-26 18:45:33.842,19,0.03436152903248327,0.09488649441929761,-0.0816302789043999,-0.05856686703623139,-0.19348276464328185,0.0000,1.0000,0.0000,6.168
2026-04-26 18:45:33.873,20,0.035313639406438516,0.09920209797602314,-0.08515919838665138,-0.06134785892978541,-0.20222554537992762,0.0000,1.0000,0.3000,5.944
2026-04-26 18:45:33.898,21,0.03623842192640202,0.10344908155749388,-0.08862065772822497,-0.06406779805280761,-0.21082848693993544,0.0000,1.0000,-0.0500,6.779
2026-04-26 18:45:33.924,22,0.0371118739507796,0.10762415719538702,-0.09199291788970065,-0.06669289148367476,-0.21927741187135216,0.0000,1.0000,0.2500,10.458
2026-04-26 18:45:33.945,23,0.0379601090106791,0.11172870722179788,-0.09529466814397511,-0.0692585051958054,-0.22759152613938935,0.0000,0.9000,0.0500,10.100
2026-04-26 18:45:33.974,24,0.038776683717493925,0.115763395387388,-0.0985218271773411,-0.07175623879412688,-0.23576830414194852,0.0000,1.0000,0.2500,8.028
2026-04-26 18:45:33.995,25,0.03956270263647443,0.11974146481146827,-0.1016942264185129,-0.07419404762265107,-0.24381022569631455,0.0000,1.0000,-0.1000,6.728
2026-04-26 18:45:34.016,26,0.04029701415374868,0.12365911236723669,-0.10479130201869344,-0.07654169108137668,-0.2517049070154174,0.0000,1.0000,0.3500,6.825
2026-04-26 18:45:34.035,27,0.040987243703764525,0.12750683115264858,-0.10780313053634175,-0.07880444813371235,-0.2594591232517342,0.0000,1.0000,0.4000,7.624
2026-04-26 18:45:34.055,28,0.04165964783437076,0.13129732746320755,-0.11076554026917815,-0.08102354784884795,-0.2670920449270667,0.0000,1.0000,-0.0500,4.129
2026-04-26 18:45:34.078,29,0.042310772883842926,0.13503377695721458,-0.11368026778539835,-0.0831958423567431,-0.27460301076448584,0.0000,1.0000,0.1000,4.634
2026-04-26 18:45:34.099,30,0.04292477476951682,0.1387120044535855,-0.11652977398066544,-0.08529798976866523,-0.2819830745889729,0.0000,0.9500,0.1000,8.076
2026-04-26 18:45:34.119,31,0.043509288384359725,0.14232999227259704,-0.1193154193572689,-0.0873390341802238,-0.28923891862772877,0.0000,1.0000,0.2500,8.420
2026-04-26 18:45:34.146,32,0.04408094539778115,0.14589655241555732,-0.12206081733360825,-0.08934543213329416,-0.2963831990744374,0.0000,1.0000,0.1000,7.014
2026-04-26 18:45:34.161,33,0.04463685358860333,0.14941361601340844,-0.12476625448092343,-0.09131416975572218,-0.30341553266951343,0.0000,0.9500,-0.0500,7.361
2026-04-26 18:45:34.176,34,0.045174903034539936,0.1528807560957048,-0.12742901198063292,-0.0932420990369893,-0.31033603451264785,0.0000,0.9000,0.1500,5.640
2026-04-26 18:45:34.193,35,0.0457032067308501,0.15629499558828616,-0.13004937121316765,-0.09513842929088061,-0.317151612156177,0.0000,1.0000,0.2500,8.855
2026-04-26 18:45:34.208,36,0.04620696899915066,0.1596558024997431,-0.13261601865906752,-0.0969830492665091,-0.3238538782200099,0.0000,0.9500,0.0000,5.855
2026-04-26 18:45:34.224,37,0.046690386094713765,0.16296485126149113,-0.1351336214984147,-0.09878227526786737,-0.33044708446707666,0.0000,1.0000,0.0000,6.475
2026-04-26 18:45:34.242,38,0.047168032434785366,0.16621493162579457,-0.13760044829677204,-0.100551820547452,-0.3369423796210654,0.0000,1.0000,0.5500,8.757
2026-04-26 18:45:34.257,39,0.04763944428988875,0.16941101837650516,-0.14002302922105017,-0.10229344172395585,-0.3433408654878328,0.0000,1.0000,0.0500,9.067
2026-04-26 18:45:34.271,40,0.048093777356716425,0.1725552204092313,-0.14239668456607898,-0.10399362339385139,-0.34963670232629934,0.0000,0.8000,-0.1500,6.515
2026-04-26 18:45:34.286,41,0.048540782015419885,0.17564879918609094,-0.1447292024681211,-0.10566588767651496,-0.355837759337441,0.0000,1.0000,0.0500,5.410
