episode,carol_adapted,carol_innate,bob_adapted,bob_innate,dave_adapted,dave_innate,carol_observed_ratio,carol_phi
27,0.1910,0.10,0.4550,0.40,0.8966,0.90,0.2135,0
28,0.1989,0.10,0.4548,0.40,0.8960,0.90,0.2088,0
29,0.1986,0.10,0.4547,0.40,0.8961,0.90,0.2021,0
30,0.1983,0.10,0.4545,0.40,0.8961,0.90,0.1979,1
31,0.1980,0.10,0.4543,0.40,0.8955,0.90,0.2041,0
32,0.1977,0.10,0.4542,0.40,0.8955,0.90,0.1961,1
33,0.2056,0.10,0.4540,0.40,0.8950,0.90,0.1869,1
34,0.2053,0.10,0.4539,0.40,0.8944,0.90,0.1818,1
35,0.2130,0.10,0.4537,0.40,0.8939,0.90,0.1786,1
36,0.2127,0.10,0.4584,0.40,0.8939,0.90,0.1724,1
37,0.2123,0.10,0.4631,0.40,0.8934,0.90,0.1803,1
38,0.2120,0.10,0.4630,0.40,0.8934,0.90,0.1855,1
39,0.2196,0.10,0.4628,0.40,0.8934,0.90,0.1905,1
40,0.2193,0.10,0.4674,0.40,0.8935,0.90,0.1985,1
41,0.2189,0.10,0.4720,0.40,0.8929,0.90,0.1940,1
42,0.2265,0.10,0.4718,0.40,0.8924,0.90,0.1912,1
43,0.2340,0.10,0.4716,0.40,0.8924,0.90,0.2014,0
44,0.2336,0.10,0.4714,0.40,0.8925,0.90,0.1972,1
45,0.2410,0.10,0.4711,0.40,0.8920,0.90,0.1986,1
46,0.2405,0.10,0.4709,0.40,0.8920,0.90,0.2119,0
47,0.2401,0.10,0.4707,0.40,0.8915,0.90,0.2129,0
48,0.2474,0.10,0.4705,0.40,0.8915,0.90,0.2102,0
49,0.2547,0.10,0.4703,0.40,0.8910,0.90,0.2099,0
50,0.2542,0.10,0.4701,0.40,0.8905,0.90,0.2061,0
51,0.2537,0.10,0.4699,0.40,0.8900,0.90,0.2012,0
52,0.2533,0.10,0.4697,0.40,0.8901,0.90,0.1977,1
53,0.2528,0.10,0.4695,0.40,0.8901,0.90,0.1932,1
54,0.2600,0.10,0.4692,0.40,0.8901,0.90,0.1955,1
55,0.2671,0.10,0.4738,0.40,0.8896,0.90,0.2077,0
56,0.2666,0.10,0.4736,0.40,0.8897,0.90,0.2086,0
57,0.2736,0.10,0.4781,0.40,0.8897,0.90,0.2053,0
58,0.2805,0.10,0.4779,0.40,0.8892,0.90,0.2124,0
59,0.2799,0.10,0.4776,0.40,0.8888,0.90,0.2143,0
60,0.2794,0.10,0.4774,0.40,0.8888,0.90,0.2132,0
61,0.2789,0.10,0.4772,0.40,0.8888,0.90,0.2161,0
62,0.2857,0.10,0.4817,0.40,0.8884,0.90,0.2129,0
63,0.2925,0.10,0.4814,0.40,0.8879,0.90,0.2244,0
64,0.2919,0.10,0.4858,0.40,0.8879,0.90,0.2212,0
65,0.2913,0.10,0.4856,0.40,0.8875,0.90,0.2227,0
66,0.2980,0.10,0.4853,0.40,0.8875,0.90,0.2222,0
67,0.2975,0.10,0.4897,0.40,0.8876,0.90,0.2202,0
68,0.2969,0.10,0.4894,0.40,0.8876,0.90,0.2172,0
69,0.2963,0.10,0.4892,0.40,0.8876,0.90,0.2207,0
70,0.3029,0.10,0.4889,0.40,0.8877,0.90,0.2207,0
71,0.3023,0.10,0.4886,0.40,0.8872,0.90,0.2242,0
72,0.3017,0.10,0.4930,0.40,0.8872,0.90,0.2335,0
73,0.3083,0.10,0.4927,0.40,0.8873,0.90,0.2294,0
74,0.3077,0.10,0.4924,0.40,0.8873,0.90,0.2294,0
75,0.3070,0.10,0.4967,0.40,0.8874,0.90,0.2340,0
76,0.3135,0.10,0.4964,0.40,0.8874,0.90,0.2353,0
77,0.3129,0.10,0.5006,0.40,0.8870,0.90,0.2333,0
78,0.3193,0.10,0.5048,0.40,0.8865,0.90,0.2324,0
79,0.3257,0.10,0.5090,0.40,0.8865,0.90,0.2295,0
80,0.3320,0.10,0.5087,0.40,0.8866,0.90,0.2358,0
81,0.3313,0.10,0.5083,0.40,0.8862,0.90,0.2351,0
82,0.3306,0.10,0.5080,0.40,0.8862,0.90,0.2392,0
83,0.3299,0.10,0.5077,0.40,0.8862,0.90,0.2423,0
84,0.3292,0.10,0.5118,0.40,0.8863,0.90,0.2415,0
85,0.3285,0.10,0.5158,0.40,0.8858,0.90,0.2425,0
86,0.3279,0.10,0.5155,0.40,0.8859,0.90,0.2407,0
87,0.3272,0.10,0.5151,0.40,0.8859,0.90,0.2418,0
88,0.3265,0.10,0.5148,0.40,0.8860,0.90,0.2482,0
89,0.3328,0.10,0.5188,0.40,0.8855,0.90,0.2536,0
90,0.3321,0.10,0.5185,0.40,0.8851,0.90,0.2544,0
91,0.3314,0.10,0.5224,0.40,0.8847,0.90,0.2561,0
92,0.3376,0.10,0.5221,0.40,0.8847,0.90,0.2569,0
93,0.3369,0.10,0.5217,0.40,0.8848,0.90,0.2594,0
94,0.3431,0.10,0.5213,0.40,0.8844,0.90,0.2585,0
95,0.3491,0.10,0.5210,0.40,0.8844,0.90,0.2559,0
96,0.3484,0.10,0.5206,0.40,0.8845,0.90,0.2542,0
97,0.3544,0.10,0.5246,0.40,0.8845,0.90,0.2525,0
98,0.3536,0.10,0.5242,0.40,0.8841,0.90,0.2557,0
99,0.3596,0.10,0.5281,0.40,0.8837,0.90,0.2589,0
100,0.3655,0.10,0.5277,0.40,0.8837,0.90,0.2637,0
101,0.3713,0.10,0.5273,0.40,0.8838,0.90,0.2658,0
102,0.3770,0.10,0.5270,0.40,0.8834,0.90,0.2696,0
103,0.3762,0.10,0.5266,0.40,0.8830,0.90,0.2710,0
104,0.3754,0.10,0.5262,0.40,0.8830,0.90,0.2738,0
105,0.3746,0.10,0.5258,0.40,0.8831,0.90,0.2713,0
106,0.3737,0.10,0.5297,0.40,0.8831,0.90,0.2673,0
107,0.3729,0.10,0.5336,0.40,0.8832,0.90,0.2700,0
108,0.3786,0.10,0.5332,0.40,0.8828,0.90,0.2722,0
109,0.3778,0.10,0.5328,0.40,0.8828,0.90,0.2727,0
110,0.3770,0.10,0.5324,0.40,0.8829,0.90,0.2696,0
111,0.3761,0.10,0.5320,0.40,0.8829,0.90,0.2738,0
112,0.3753,0.10,0.5358,0.40,0.8830,0.90,0.2792,0
113,0.3745,0.10,0.5354,0.40,0.8830,0.90,0.2776,0
114,0.3737,0.10,0.5350,0.40,0.8831,0.90,0.2817,0
115,0.3728,0.10,0.5387,0.40,0.8831,0.90,0.2821,0
116,0.3786,0.10,0.5383,0.40,0.8832,0.90,0.2806,0
117,0.3777,0.10,0.5379,0.40,0.8832,0.90,0.2818,0
118,0.3769,0.10,0.5375,0.40,0.8828,0.90,0.2810,0
119,0.3826,0.10,0.5412,0.40,0.8829,0.90,0.2822,0
120,0.3882,0.10,0.5408,0.40,0.8825,0.90,0.2861,0
121,0.3873,0.10,0.5404,0.40,0.8821,0.90,0.2846,0
122,0.3865,0.10,0.5441,0.40,0.8822,0.90,0.2838,0
123,0.3920,0.10,0.5478,0.40,0.8818,0.90,0.2876,0
124,0.3975,0.10,0.5514,0.40,0.8818,0.90,0.2846,0
125,0.3966,0.10,0.5510,0.40,0.8819,0.90,0.2835,0
126,0.4021,0.10,0.5505,0.40,0.8819,0.90,0.2846,0
127,0.4012,0.10,0.5501,0.40,0.8820,0.90,0.2857,0
128,0.4003,0.10,0.5537,0.40,0.8820,0.90,0.2876,0
129,0.3994,0.10,0.5532,0.40,0.8821,0.90,0.2894,0
130,0.4048,0.10,0.5527,0.40,0.8817,0.90,0.2879,0
131,0.4038,0.10,0.5563,0.40,0.8818,0.90,0.2879,0
132,0.4029,0.10,0.5598,0.40,0.8818,0.90,0.2883,0
133,0.4083,0.10,0.5593,0.40,0.8819,0.90,0.2868,0
134,0.4136,0.10,0.5628,0.40,0.8815,0.90,0.2868,0
135,0.4188,0.10,0.5623,0.40,0.8815,0.90,0.2846,0
136,0.4179,0.10,0.5619,0.40,0.8816,0.90,0.2893,0
137,0.4231,0.10,0.5653,0.40,0.8817,0.90,0.2903,0
138,0.4282,0.10,0.5687,0.40,0.8813,0.90,0.2921,0
139,0.4333,0.10,0.5682,0.40,0.8813,0.90,0.2914,0
140,0.4323,0.10,0.5677,0.40,0.8814,0.90,0.2920,0
141,0.4313,0.10,0.5672,0.40,0.8814,0.90,0.2930,0
142,0.4363,0.10,0.5706,0.40,0.8815,0.90,0.2926,0
143,0.4353,0.10,0.5701,0.40,0.8816,0.90,0.2936,0
144,0.4343,0.10,0.5696,0.40,0.8816,0.90,0.2988,0
145,0.4393,0.10,0.5691,0.40,0.8817,0.90,0.2981,0
146,0.4382,0.10,0.5725,0.40,0.8817,0.90,0.2967,0
147,0.4372,0.10,0.5758,0.40,0.8813,0.90,0.2947,0
148,0.4362,0.10,0.5753,0.40,0.8810,0.90,0.2940,0
149,0.4352,0.10,0.5786,0.40,0.8806,0.90,0.2943,0
150,0.4402,0.10,0.5818,0.40,0.8807,0.90,0.2959,0
151,0.4451,0.10,0.5813,0.40,0.8803,0.90,0.2945,0
152,0.4441,0.10,0.5807,0.40,0.8799,0.90,0.2961,0
153,0.4489,0.10,0.5840,0.40,0.8800,0.90,0.2961,0
154,0.4479,0.10,0.5834,0.40,0.8800,0.90,0.2964,0
155,0.4527,0.10,0.5866,0.40,0.8801,0.90,0.2973,0
156,0.4517,0.10,0.5860,0.40,0.8797,0.90,0.2982,0
157,0.4506,0.10,0.5892,0.40,0.8798,0.90,0.2991,0
158,0.4495,0.10,0.5923,0.40,0.8799,0.90,0.3046,0
159,0.4544,0.10,0.5918,0.40,0.8799,0.90,0.3040,0
160,0.4533,0.10,0.5949,0.40,0.8796,0.90,0.3065,0
161,0.4522,0.10,0.5979,0.40,0.8792,0.90,0.3067,0
162,0.4512,0.10,0.5973,0.40,0.8793,0.90,0.3060,0
163,0.4501,0.10,0.6004,0.40,0.8793,0.90,0.3049,0
164,0.4491,0.10,0.5998,0.40,0.8794,0.90,0.3051,0
165,0.4539,0.10,0.6028,0.40,0.8795,0.90,0.3080,0
166,0.4586,0.10,0.6022,0.40,0.8795,0.90,0.3074,0
167,0.4633,0.10,0.6051,0.40,0.8792,0.90,0.3082,0
168,0.4622,0.10,0.6081,0.40,0.8788,0.90,0.3112,0
169,0.4669,0.10,0.6110,0.40,0.8785,0.90,0.3134,0
170,0.4658,0.10,0.6103,0.40,0.8785,0.90,0.3134,0
171,0.4647,0.10,0.6097,0.40,0.8782,0.90,0.3142,0
172,0.4693,0.10,0.6091,0.40,0.8783,0.90,0.3135,0
173,0.4739,0.10,0.6084,0.40,0.8779,0.90,0.3129,0
174,0.4728,0.10,0.6113,0.40,0.8780,0.90,0.3171,0
175,0.4716,0.10,0.6107,0.40,0.8781,0.90,0.3158,0
176,0.4705,0.10,0.6136,0.40,0.8781,0.90,0.3172,0
177,0.4694,0.10,0.6129,0.40,0.8778,0.90,0.3199,0
178,0.4683,0.10,0.6158,0.40,0.8774,0.90,0.3206,0
179,0.4672,0.10,0.6151,0.40,0.8775,0.90,0.3241,0
180,0.4661,0.10,0.6145,0.40,0.8772,0.90,0.3248,0
181,0.4650,0.10,0.6173,0.40,0.8773,0.90,0.3275,0
182,0.4696,0.10,0.6201,0.40,0.8773,0.90,0.3282,0
183,0.4742,0.10,0.6229,0.40,0.8774,0.90,0.3288,0
184,0.4731,0.10,0.6222,0.40,0.8771,0.90,0.3301,0
185,0.4719,0.10,0.6215,0.40,0.8767,0.90,0.3314,0
186,0.4708,0.10,0.6243,0.40,0.8764,0.90,0.3340,0
187,0.4754,0.10,0.6236,0.40,0.8765,0.90,0.3340,0
188,0.4743,0.10,0.6229,0.40,0.8762,0.90,0.3340,0
189,0.4788,0.10,0.6223,0.40,0.8759,0.90,0.3377,0
190,0.4832,0.10,0.6216,0.40,0.8755,0.90,0.3377,0
191,0.4821,0.10,0.6243,0.40,0.8752,0.90,0.3377,0
192,0.4809,0.10,0.6237,0.40,0.8749,0.90,0.3364,0
193,0.4798,0.10,0.6230,0.40,0.8746,0.90,0.3377,0
194,0.4842,0.10,0.6223,0.40,0.8743,0.90,0.3389,0
195,0.4831,0.10,0.6217,0.40,0.8744,0.90,0.3450,0
196,0.4875,0.10,0.6210,0.40,0.8745,0.90,0.3431,0
197,0.4863,0.10,0.6237,0.40,0.8746,0.90,0.3436,0
198,0.4852,0.10,0.6265,0.40,0.8746,0.90,0.3472,0
199,0.4895,0.10,0.6258,0.40,0.8743,0.90,0.3477,0
200,0.4884,0.10,0.6285,0.40,0.8744,0.90,0.3470,0
201,0.4927,0.10,0.6278,0.40,0.8745,0.90,0.3464,0
202,0.4970,0.10,0.6271,0.40,0.8746,0.90,0.3470,0
203,0.4958,0.10,0.6298,0.40,0.8747,0.90,0.3493,0
204,0.4946,0.10,0.6291,0.40,0.8744,0.90,0.3468,0
205,0.4934,0.10,0.6317,0.40,0.8744,0.90,0.3474,0
206,0.4922,0.10,0.6344,0.40,0.8741,0.90,0.3474,0
207,0.4911,0.10,0.6337,0.40,0.8742,0.90,0.3502,0
208,0.4954,0.10,0.6362,0.40,0.8739,0.90,0.3484,0
209,0.4996,0.10,0.6355,0.40,0.8736,0.90,0.3478,0
210,0.5038,0.10,0.6348,0.40,0.8737,0.90,0.3482,0
211,0.5080,0.10,0.6341,0.40,0.8738,0.90,0.3476,0
212,0.5121,0.10,0.6334,0.40,0.8735,0.90,0.3475,0
213,0.5109,0.10,0.6327,0.40,0.8736,0.90,0.3480,0
214,0.5096,0.10,0.6320,0.40,0.8737,0.90,0.3491,0
215,0.5137,0.10,0.6313,0.40,0.8738,0.90,0.3491,0
216,0.5177,0.10,0.6306,0.40,0.8738,0.90,0.3502,0
217,0.5165,0.10,0.6299,0.40,0.8735,0.90,0.3502,0
218,0.5152,0.10,0.6326,0.40,0.8736,0.90,0.3507,0
219,0.5140,0.10,0.6319,0.40,0.8737,0.90,0.3506,0
220,0.5180,0.10,0.6312,0.40,0.8738,0.90,0.3522,0
221,0.5168,0.10,0.6305,0.40,0.8735,0.90,0.3521,0
222,0.5208,0.10,0.6331,0.40,0.8736,0.90,0.3557,0
223,0.5195,0.10,0.6324,0.40,0.8737,0.90,0.3552,0
224,0.5235,0.10,0.6317,0.40,0.8737,0.90,0.3540,0
225,0.5222,0.10,0.6310,0.40,0.8735,0.90,0.3550,0
226,0.5261,0.10,0.6337,0.40,0.8735,0.90,0.3555,0
227,0.5249,0.10,0.6363,0.40,0.8736,0.90,0.3559,0
228,0.5236,0.10,0.6356,0.40,0.8737,0.90,0.3552,0
229,0.5275,0.10,0.6381,0.40,0.8738,0.90,0.3546,0
230,0.5262,0.10,0.6407,0.40,0.8738,0.90,0.3577,0
231,0.5249,0.10,0.6432,0.40,0.8739,0.90,0.3597,0
232,0.5288,0.10,0.6457,0.40,0.8740,0.90,0.3618,0
233,0.5327,0.10,0.6449,0.40,0.8741,0.90,0.3648,0
234,0.5314,0.10,0.6442,0.40,0.8738,0.90,0.3662,0
235,0.5301,0.10,0.6467,0.40,0.8735,0.90,0.3680,0
236,0.5339,0.10,0.6491,0.40,0.8736,0.90,0.3690,0
237,0.5326,0.10,0.6484,0.40,0.8737,0.90,0.3684,0
238,0.5313,0.10,0.6476,0.40,0.8737,0.90,0.3694,0
239,0.5352,0.10,0.6500,0.40,0.8735,0.90,0.3698,0
240,0.5339,0.10,0.6493,0.40,0.8735,0.90,0.3681,0
241,0.5326,0.10,0.6485,0.40,0.8736,0.90,0.3675,0
242,0.5313,0.10,0.6478,0.40,0.8733,0.90,0.3695,0
243,0.5300,0.10,0.6471,0.40,0.8734,0.90,0.3683,0
244,0.5338,0.10,0.6463,0.40,0.8735,0.90,0.3682,0
245,0.5325,0.10,0.6456,0.40,0.8732,0.90,0.3680,0
246,0.5363,0.10,0.6480,0.40,0.8729,0.90,0.3675,0
247,0.5401,0.10,0.6505,0.40,0.8727,0.90,0.3658,0
248,0.5438,0.10,0.6497,0.40,0.8727,0.90,0.3653,0
249,0.5475,0.10,0.6489,0.40,0.8725,0.90,0.3647,0
250,0.5461,0.10,0.6482,0.40,0.8726,0.90,0.3685,0
251,0.5448,0.10,0.6506,0.40,0.8726,0.90,0.3708,0
252,0.5435,0.10,0.6499,0.40,0.8727,0.90,0.3708,0
253,0.5421,0.10,0.6523,0.40,0.8728,0.90,0.3708,0
254,0.5458,0.10,0.6515,0.40,0.8729,0.90,0.3721,0
255,0.5445,0.10,0.6539,0.40,0.8726,0.90,0.3748,0
256,0.5432,0.10,0.6531,0.40,0.8723,0.90,0.3748,0
257,0.5418,0.10,0.6555,0.40,0.8724,0.90,0.3750,0
258,0.5455,0.10,0.6578,0.40,0.8725,0.90,0.3763,0
259,0.5492,0.10,0.6571,0.40,0.8726,0.90,0.3772,0
260,0.5528,0.10,0.6594,0.40,0.8723,0.90,0.3784,0
261,0.5514,0.10,0.6617,0.40,0.8724,0.90,0.3791,0
262,0.5550,0.10,0.6609,0.40,0.8725,0.90,0.3800,0
263,0.5536,0.10,0.6601,0.40,0.8722,0.90,0.3809,0
264,0.5523,0.10,0.6593,0.40,0.8719,0.90,0.3818,0
265,0.5559,0.10,0.6616,0.40,0.8717,0.90,0.3826,0
266,0.5545,0.10,0.6608,0.40,0.8718,0.90,0.3835,0
267,0.5531,0.10,0.6600,0.40,0.8718,0.90,0.3847,0
268,0.5518,0.10,0.6623,0.40,0.8719,0.90,0.3831,0
269,0.5553,0.10,0.6615,0.40,0.8720,0.90,0.3826,0
270,0.5540,0.10,0.6607,0.40,0.8718,0.90,0.3843,0
271,0.5526,0.10,0.6630,0.40,0.8715,0.90,0.3846,0
272,0.5562,0.10,0.6622,0.40,0.8716,0.90,0.3855,0
273,0.5548,0.10,0.6614,0.40,0.8713,0.90,0.3861,0
274,0.5535,0.10,0.6637,0.40,0.8714,0.90,0.3864,0
275,0.5570,0.10,0.6629,0.40,0.8711,0.90,0.3854,0
276,0.5605,0.10,0.6621,0.40,0.8712,0.90,0.3860,0
277,0.5640,0.10,0.6644,0.40,0.8713,0.90,0.3860,0
278,0.5626,0.10,0.6666,0.40,0.8714,0.90,0.3858,0
279,0.5612,0.10,0.6658,0.40,0.8715,0.90,0.3866,0
280,0.5647,0.10,0.6650,0.40,0.8716,0.90,0.3874,0
281,0.5681,0.10,0.6672,0.40,0.8717,0.90,0.3899,0
282,0.5667,0.10,0.6694,0.40,0.8714,0.90,0.3899,0
283,0.5701,0.10,0.6716,0.40,0.8715,0.90,0.3908,0
284,0.5687,0.10,0.6708,0.40,0.8712,0.90,0.3925,0
285,0.5673,0.10,0.6700,0.40,0.8713,0.90,0.3941,0
286,0.5659,0.10,0.6692,0.40,0.8714,0.90,0.3944,0
287,0.5693,0.10,0.6683,0.40,0.8711,0.90,0.3952,0
288,0.5679,0.10,0.6705,0.40,0.8709,0.90,0.3971,0
289,0.5665,0.10,0.6727,0.40,0.8710,0.90,0.3987,0
290,0.5651,0.10,0.6719,0.40,0.8711,0.90,0.3997,0
291,0.5637,0.10,0.6740,0.40,0.8708,0.90,0.4016,0
292,0.5671,0.10,0.6732,0.40,0.8706,0.90,0.4016,0
293,0.5657,0.10,0.6724,0.40,0.8707,0.90,0.4031,0
294,0.5643,0.10,0.6745,0.40,0.8707,0.90,0.4023,0
295,0.5678,0.10,0.6737,0.40,0.8708,0.90,0.4031,0
296,0.5664,0.10,0.6758,0.40,0.8709,0.90,0.4044,0
297,0.5650,0.10,0.6750,0.40,0.8707,0.90,0.4036,0
298,0.5636,0.10,0.6741,0.40,0.8704,0.90,0.4044,0
299,0.5670,0.10,0.6762,0.40,0.8705,0.90,0.4049,0
300,0.5656,0.10,0.6754,0.40,0.8706,0.90,0.4043,0
301,0.5642,0.10,0.6746,0.40,0.8703,0.90,0.4046,0
302,0.5628,0.10,0.6767,0.40,0.8704,0.90,0.4041,0
303,0.5614,0.10,0.6759,0.40,0.8702,0.90,0.4056,0
304,0.5600,0.10,0.6750,0.40,0.8699,0.90,0.4056,0
305,0.5635,0.10,0.6742,0.40,0.8697,0.90,0.4058,0
306,0.5621,0.10,0.6763,0.40,0.8698,0.90,0.4048,0
307,0.5656,0.10,0.6784,0.40,0.8699,0.90,0.4063,0
308,0.5642,0.10,0.6776,0.40,0.8700,0.90,0.4078,0
309,0.5676,0.10,0.6796,0.40,0.8701,0.90,0.4078,0
310,0.5710,0.10,0.6817,0.40,0.8698,0.90,0.4078,0
311,0.5743,0.10,0.6808,0.40,0.8696,0.90,0.4085,0
312,0.5777,0.10,0.6800,0.40,0.8694,0.90,0.4082,0
313,0.5762,0.10,0.6791,0.40,0.8694,0.90,0.4077,0
314,0.5748,0.10,0.6783,0.40,0.8695,0.90,0.4094,0
315,0.5734,0.10,0.6775,0.40,0.8696,0.90,0.4106,0
316,0.5719,0.10,0.6766,0.40,0.8697,0.90,0.4115,0
317,0.5705,0.10,0.6758,0.40,0.8698,0.90,0.4118,0
318,0.5691,0.10,0.6750,0.40,0.8699,0.90,0.4120,0
319,0.5677,0.10,0.6771,0.40,0.8700,0.90,0.4129,0
320,0.5663,0.10,0.6792,0.40,0.8698,0.90,0.4119,0
321,0.5649,0.10,0.6812,0.40,0.8695,0.90,0.4116,0
322,0.5683,0.10,0.6832,0.40,0.8693,0.90,0.4111,0
323,0.5669,0.10,0.6824,0.40,0.8691,0.90,0.4101,0
324,0.5655,0.10,0.6844,0.40,0.8691,0.90,0.4091,0
325,0.5689,0.10,0.6864,0.40,0.8692,0.90,0.4082,0
326,0.5675,0.10,0.6883,0.40,0.8693,0.90,0.4110,0
327,0.5709,0.10,0.6903,0.40,0.8694,0.90,0.4107,0
328,0.5743,0.10,0.6894,0.40,0.8692,0.90,0.4104,0
329,0.5776,0.10,0.6913,0.40,0.8690,0.90,0.4104,0
330,0.5809,0.10,0.6905,0.40,0.8691,0.90,0.4100,0
331,0.5841,0.10,0.6896,0.40,0.8691,0.90,0.4100,0
332,0.5826,0.10,0.6915,0.40,0.8692,0.90,0.4090,0
333,0.5812,0.10,0.6934,0.40,0.8693,0.90,0.4101,0
334,0.5797,0.10,0.6925,0.40,0.8694,0.90,0.4103,0
335,0.5830,0.10,0.6944,0.40,0.8695,0.90,0.4094,0
336,0.5862,0.10,0.6963,0.40,0.8693,0.90,0.4100,0
337,0.5893,0.10,0.6981,0.40,0.8694,0.90,0.4107,0
338,0.5879,0.10,0.6973,0.40,0.8691,0.90,0.4114,0
339,0.5910,0.10,0.6964,0.40,0.8692,0.90,0.4118,0
340,0.5941,0.10,0.6955,0.40,0.8693,0.90,0.4120,0
341,0.5927,0.10,0.6973,0.40,0.8694,0.90,0.4116,0
342,0.5957,0.10,0.6964,0.40,0.8695,0.90,0.4116,0
343,0.5943,0.10,0.6955,0.40,0.8696,0.90,0.4116,0
344,0.5973,0.10,0.6947,0.40,0.8697,0.90,0.4118,0
345,0.5958,0.10,0.6965,0.40,0.8695,0.90,0.4120,0
346,0.5943,0.10,0.6956,0.40,0.8692,0.90,0.4133,0
347,0.5929,0.10,0.6947,0.40,0.8690,0.90,0.4135,0
348,0.5914,0.10,0.6966,0.40,0.8691,0.90,0.4144,0
349,0.5945,0.10,0.6984,0.40,0.8692,0.90,0.4146,0
350,0.5930,0.10,0.6976,0.40,0.8693,0.90,0.4166,0
351,0.5915,0.10,0.6967,0.40,0.8690,0.90,0.4168,0
352,0.5900,0.10,0.6958,0.40,0.8691,0.90,0.4181,0
353,0.5886,0.10,0.6976,0.40,0.8692,0.90,0.4183,0
354,0.5917,0.10,0.6967,0.40,0.8690,0.90,0.4183,0
355,0.5902,0.10,0.6986,0.40,0.8688,0.90,0.4184,0
356,0.5888,0.10,0.7004,0.40,0.8689,0.90,0.4198,0
357,0.5873,0.10,0.7022,0.40,0.8686,0.90,0.4204,0
358,0.5858,0.10,0.7013,0.40,0.8687,0.90,0.4201,0
359,0.5844,0.10,0.7031,0.40,0.8688,0.90,0.4208,0
360,0.5876,0.10,0.7048,0.40,0.8689,0.90,0.4203,0
361,0.5861,0.10,0.7039,0.40,0.8690,0.90,0.4206,0
362,0.5893,0.10,0.7057,0.40,0.8691,0.90,0.4206,0
363,0.5878,0.10,0.7047,0.40,0.8689,0.90,0.4215,0
364,0.5910,0.10,0.7038,0.40,0.8686,0.90,0.4223,0
365,0.5895,0.10,0.7029,0.40,0.8687,0.90,0.4215,0
366,0.5880,0.10,0.7020,0.40,0.8685,0.90,0.4219,0
367,0.5912,0.10,0.7038,0.40,0.8686,0.90,0.4219,0
368,0.5897,0.10,0.7029,0.40,0.8687,0.90,0.4219,0
369,0.5928,0.10,0.7020,0.40,0.8688,0.90,0.4231,0
370,0.5959,0.10,0.7037,0.40,0.8686,0.90,0.4239,0
371,0.5944,0.10,0.7055,0.40,0.8687,0.90,0.4239,0
372,0.5929,0.10,0.7046,0.40,0.8688,0.90,0.4239,0
373,0.5960,0.10,0.7063,0.40,0.8689,0.90,0.4239,0
374,0.5991,0.10,0.7080,0.40,0.8686,0.90,0.4252,0
375,0.5976,0.10,0.7071,0.40,0.8687,0.90,0.4252,0
376,0.5961,0.10,0.7088,0.40,0.8688,0.90,0.4247,0
377,0.5946,0.10,0.7105,0.40,0.8689,0.90,0.4253,0
378,0.5976,0.10,0.7122,0.40,0.8690,0.90,0.4266,0
379,0.6007,0.10,0.7113,0.40,0.8691,0.90,0.4273,0
380,0.5992,0.10,0.7129,0.40,0.8692,0.90,0.4275,0
381,0.6022,0.10,0.7120,0.40,0.8690,0.90,0.4275,0
382,0.6007,0.10,0.7111,0.40,0.8687,0.90,0.4284,0
383,0.5992,0.10,0.7127,0.40,0.8685,0.90,0.4286,0
384,0.5977,0.10,0.7118,0.40,0.8683,0.90,0.4292,0
385,0.5962,0.10,0.7134,0.40,0.8681,0.90,0.4293,0
