timestamp,episode,openness,conscientiousness,extraversion,agreeableness,neuroticism,stress,satisfaction,social_energy,total_reward
2026-04-20 22:16:16.385,0,0.5,0.5,0.5,0.5,0.5,0.0000,0.0000,0.0000,0.000
2026-04-20 22:16:16.516,1,0.5032597067479551,0.5012077653983641,0.499448058650409,0.5022402932520449,0.4926883519024539,0.7000,0.7000,0.2500,7.741
2026-04-20 22:16:16.584,2,0.5033665639986107,0.5003383293616606,0.4997588161285615,0.5076363852358776,0.48899340442648587,0.5000,0.9000,0.0500,2.444
2026-04-20 22:16:16.629,3,0.5031273978701714,0.49932817948081076,0.500191497783692,0.513258185956776,0.48574904843267863,0.4500,1.0000,0.2500,5.208
2026-04-20 22:16:16.678,4,0.5026999915036666,0.5003689400303486,0.49958684384151686,0.516662622360744,0.48056736500405284,0.3000,1.0000,0.1000,4.825
2026-04-20 22:16:16.709,5,0.5023194779635815,0.5038829032663452,0.49754651547326034,0.5170572975838996,0.4728351052824667,0.4500,0.5500,-0.1500,2.651
2026-04-20 22:16:16.739,6,0.5019690238559926,0.5096729951187137,0.49419408331178794,0.5146935052618334,0.4627707259515387,0.1000,0.8000,0.1000,4.802
2026-04-20 22:16:16.767,7,0.5016640608192191,0.5153828052651522,0.4908655223598301,0.5122472231987701,0.45288486572038833,0.2000,1.0000,0.3000,4.722
2026-04-20 22:16:16.798,8,0.501425815354129,0.5209213211071977,0.4875984391160442,0.5097975713568251,0.4432572021757857,0.1000,1.0000,0.3500,7.348
2026-04-20 22:16:16.835,9,0.5012492150945529,0.5262936814739818,0.4843930364751977,0.5073487452813901,0.43388203664314695,0.1500,1.0000,0.1000,7.715
2026-04-20 22:16:16.868,10,0.5011144487188355,0.5315048710297624,0.48125943866286236,0.5049246694867895,0.4247637688257731,0.0500,1.0000,0.1000,3.053
2026-04-20 22:16:16.905,11,0.5010198705630453,0.5365597248988695,0.4781957519657932,0.5025251223278193,0.4158949522238166,0.3000,1.0000,0.1000,8.147
2026-04-20 22:16:16.923,12,0.5009774620843457,0.5414629331519034,0.4751910876480249,0.5001317851403958,0.4072593118983076,0.1500,1.0000,0.2500,4.921
2026-04-20 22:16:16.942,13,0.5009890738422967,0.5462190451573463,0.47224139793826325,0.497739917425542,0.39884757546103744,0.2000,1.0000,0.2000,4.712
2026-04-20 22:16:16.960,14,0.5010445332829315,0.5508324738026259,0.46935073489617957,0.4953608776949042,0.39065872709327054,0.3500,1.0000,0.3000,9.398
2026-04-20 22:16:16.979,15,0.5011337627693273,0.5553074995885471,0.46652316919270503,0.4930059640508788,0.38269192162388327,0.1500,0.9500,0.4000,3.573
2026-04-20 22:16:17.000,16,0.5012222946866038,0.5596482746008906,0.46377911091668633,0.4907190587288774,0.3749628007749292,0.5500,1.0000,0.0000,2.721
2026-04-20 22:16:17.021,17,0.5013386044335512,0.5638588263628639,0.46109708519748877,0.4884601821836171,0.36744526435998437,0.2500,1.0000,0.2500,5.569
